backend,taxa,sites,patterns,likelihood,time,treefile,run_number
IQ-TREE_CPU_10_CORES,100,1000000,1000000,-62357359.212,0.276,tree_2,run1
IQ-TREE_CPU_48_CORES,100,1000000,1000000,-62357359.212,0.202,tree_2,run1
IQ-TREE_CPU_48_CORES,100,1000000,1000000,-62357359.212,0.219,tree_2,run10
IQ-TREE_CPU_10_CORES,100,1000000,1000000,-62357359.212,0.277,tree_2,run6
IQ-TREE_CPU_48_CORES,100,1000000,1000000,-62357359.212,0.213,tree_2,run6
IQ-TREE_CPU_10_CORES,100,1000000,1000000,-62357359.212,0.312,tree_2,run10
IQ-TREE_CPU_1_CORE,100,1000000,1000000,-62357359.212,1.906,tree_2,run3
IQ-TREE_CPU_1_CORE,100,1000000,1000000,-62357359.212,1.898,tree_2,run6
IQ-TREE_CPU_10_CORES,100,1000000,1000000,-62357359.212,0.285,tree_2,run7
IQ-TREE_CPU_48_CORES,100,1000000,1000000,-62357359.212,0.199,tree_2,run7
IQ-TREE_CPU_1_CORE,100,1000000,1000000,-62357359.212,2.061,tree_2,run9
IQ-TREE_CPU_1_CORE,100,1000000,1000000,-62357359.212,1.994,tree_2,run1
IQ-TREE_CPU_10_CORES,100,1000000,1000000,-62357359.212,0.283,tree_2,run5
IQ-TREE_CPU_48_CORES,100,1000000,1000000,-62357359.212,0.204,tree_2,run9
IQ-TREE_CPU_48_CORES,100,1000000,1000000,-62357359.212,0.205,tree_2,run5
IQ-TREE_CPU_10_CORES,100,1000000,1000000,-62357359.212,0.285,tree_2,run9
IQ-TREE_CPU_1_CORE,100,1000000,1000000,-62357359.212,1.89,tree_2,run10
IQ-TREE_CPU_1_CORE,100,1000000,1000000,-62357359.212,1.889,tree_2,run8
IQ-TREE_CPU_10_CORES,100,1000000,1000000,-62357359.212,0.283,tree_2,run2
IQ-TREE_CPU_48_CORES,100,1000000,1000000,-62357359.212,0.197,tree_2,run2
IQ-TREE_CPU_1_CORE,100,1000000,1000000,-62357359.212,1.92,tree_2,run7
IQ-TREE_CPU_1_CORE,100,1000000,1000000,-62357359.212,1.886,tree_2,run2
IQ-TREE_CPU_10_CORES,100,1000000,1000000,-62357359.212,0.27,tree_2,run3
IQ-TREE_CPU_48_CORES,100,1000000,1000000,-62357359.212,0.202,tree_2,run3
IQ-TREE_CPU_10_CORES,100,1000000,1000000,-62357359.212,0.406,tree_2,run4
IQ-TREE_CPU_48_CORES,100,1000000,1000000,-62357359.212,0.217,tree_2,run8
IQ-TREE_CPU_48_CORES,100,1000000,1000000,-62357359.212,0.219,tree_2,run4
IQ-TREE_CPU_10_CORES,100,1000000,1000000,-62357359.212,0.298,tree_2,run8
IQ-TREE_CPU_1_CORE,100,1000000,1000000,-62357359.212,1.954,tree_2,run5
IQ-TREE_CPU_48_CORES,100,1000000,1000000,-68988749.109,0.223,tree_3,run10
IQ-TREE_CPU_1_CORE,100,1000000,1000000,-68988749.109,1.956,tree_3,run5
IQ-TREE_CPU_48_CORES,100,1000000,1000000,-68988749.109,0.209,tree_3,run1
